1.1	1	0.00448	0	0.051116	0
1.1	2	0	0	0	0
1.2	1	1.20416	0	0.750624	0
1.2	2	0.00448	0	0.051116	0
1.3	1	1.68	0	1.58118	0
1.3	2	0.0208	0	0.306656	0
1.4	1	1.68	0	2.43096	0
1.4	2	0.02912	0	0.664412	0
1.5	1	2.28	0	3.63728	0
1.5	2	0.04576	0	1.2266	0
1.6	1	3.6	0	5.70439	0
1.6	2	0.06656	0	2.04433	0
1.7	1	5.04	0	8.94774	0
1.7	2	0.0624	0	2.81095	0
1.8	1	4.92	0	12.4013	0
1.8	2	0.08736	0	3.88422	0
1.9	1	5.04	0	17.337	0
1.9	2	0.08736	0	4.95748	0
2	1	4.944	0	23.6811	0
2	2	0.0832	0	5.97964	0
2.1	1	5.01408	0	32.7935	0
2.1	2	0.104	0	7.25734	0
2.2	1	5.06208	0	41.9718	0
2.2	2	0.11232	0	8.63726	0
2.3	1	4.93504	0	51.0351	0
2.3	2	0.11648	0	10.0683	0
2.4	1	4.9872	0	60.2723	0
2.4	2	0.11232	0	11.4482	0
2.5	1	4.976	0	69.3573	0
2.5	2	0.11232	0	12.8281	0
2.6	1	4.976	0	78.4471	0
2.6	2	0.11232	0	14.208	0
2.7	1	5.06624	0	87.8755	0
2.7	2	0.11648	0	15.6391	0
2.8	1	4.976	0	96.9654	0
2.8	2	0.11232	0	17.019	0
2.9	1	4.93504	0	106.056	0
2.9	2	0.11232	0	18.3989	0
3	1	5.05504	0	115.315	0
3	2	0.11648	0	19.8299	0
3.1	1	5.02816	0	124.573	0
3.1	2	0.11232	0	21.2098	0
3.2	1	4.89408	0	133.665	0
3.2	2	0.11232	0	22.5897	0
3.3	1	4.976	0	142.755	0
3.3	2	0.11232	0	23.9697	0
3.4	1	5.05504	0	152.013	0
3.4	2	0.11232	0	25.3496	0
3.5	1	4.9872	0	161.273	0
3.5	2	0.11648	0	26.7806	0
3.6	1	4.976	0	170.363	0
3.6	2	0.11232	0	28.1605	0
3.7	1	4.976	0	179.453	0
3.7	2	0.11232	0	29.5404	0
3.8	1	5.06624	0	188.881	0
3.8	2	0.11648	0	30.9715	0
3.9	1	4.976	0	197.971	0
3.9	2	0.11232	0	32.3514	0
4	1	4.93504	0	207.062	0
4	2	0.11232	0	33.7313	0
4.1	1	5.05504	0	216.32	0
4.1	2	0.11232	0	35.1112	0
4.2	1	4.93504	0	225.41	0
4.2	2	0.11648	0	36.5422	0
4.3	1	4.9872	0	234.671	0
4.3	2	0.11232	0	37.9221	0
4.4	1	4.976	0	243.76	0
4.4	2	0.11232	0	39.3021	0
4.5	1	5.05504	0	253.018	0
4.5	2	0.11232	0	40.682	0
4.6	1	4.9872	0	262.279	0
4.6	2	0.11648	0	42.113	0
4.7	1	4.976	0	271.369	0
4.7	2	0.11232	0	43.4929	0
4.8	1	4.976	0	280.458	0
4.8	2	0.11232	0	44.8728	0
4.9	1	5.05504	0	289.718	0
4.9	2	0.11648	0	46.3039	0
5	1	4.9872	0	298.977	0
5	2	0.11232	0	47.6838	0
5.1	1	4.93504	0	308.067	0
5.1	2	0.11232	0	49.0637	0
