1.10223	102
1.20737	102
1.21217	103
1.21698	104
1.22178	106
1.22659	108
1.31248	121
1.31728	119
1.32209	118
1.3269	117
1.3317	117
1.33651	116
1.34132	116
1.41759	126
1.4224	124
1.4272	122
1.43201	121
1.43682	120
1.44162	119
1.44643	119
1.45123	119
1.45604	119
1.46085	120
1.46565	120
1.5251	119
1.52991	118
1.53472	117
1.53952	116
1.54433	116
1.54914	116
1.55394	116
1.55875	117
1.56356	118
1.56836	118
1.57317	119
1.57798	120
1.58278	121
1.58759	122
1.59239	123
1.5972	124
1.63022	129
1.63502	127
1.63983	125
1.64464	123
1.64944	122
1.65425	121
1.65906	121
1.66386	121
1.66867	120
1.67347	121
1.67828	121
1.68309	122
1.68789	123
1.6927	123
1.69751	124
1.70231	125
1.70712	126
1.71193	127
1.71673	129
1.72154	130
1.72634	131
1.73115	132
1.73596	134
1.74076	135
1.74557	136
1.75038	134
1.75518	132
1.75999	131
1.7648	130
1.7696	130
1.77441	130
1.77922	130
1.78402	130
1.78883	130
1.79363	131
1.79844	131
1.80325	132
1.80805	133
1.81286	134
1.81767	135
1.82247	136
1.82728	137
1.83209	138
1.83689	140
1.8417	141
1.8465	142
1.85131	144
1.85612	145
1.86092	147
1.86573	148
1.87054	149
1.87534	151
1.88015	153
1.88496	154
1.88976	156
1.89457	157
1.89938	158
1.90418	160
1.90899	162
1.91379	163
1.9186	165
1.92341	166
1.92821	168
1.93302	170
1.93783	171
1.94263	173
1.94744	174
1.95225	176
1.95705	177
1.96186	179
1.96666	181
1.97147	182
1.97628	184
1.98108	185
1.98589	187
1.9907	189
1.9955	190
2.00031	192
2.00512	194
2.00992	195
2.01473	196
2.01954	198
2.02434	200
2.02915	201
2.03395	203
2.03876	205
2.04357	206
2.04699	208
2.05126	209
2.05403	210
2.05884	211
2.06161	212
2.06588	213
2.06865	213
2.07346	214
2.07623	214
2.0805	215
2.08327	215
2.08807	216
2.09084	216
2.09511	216
2.09788	216
2.10269	217
2.10546	217
2.10973	217
2.1125	217
2.11731	217
2.12008	218
2.12435	218
2.12712	218
2.13193	218
2.1347	218
2.13897	218
2.14174	218
2.14654	218
2.14931	219
2.15358	219
2.15635	219
2.16116	219
2.16393	219
2.1682	219
2.17097	219
2.17578	219
2.17855	219
2.18282	219
2.18559	219
2.1904	219
2.19317	219
2.19744	219
2.20021	219
2.20448	219
2.20928	219
