1.1009	22
1.10251	22
1.10411	22
1.10571	22
1.10731	22
1.10891	22
1.11052	22
1.11212	22
1.11372	23
1.11532	23
1.11693	23
1.11853	23
1.12013	23
1.12173	23
1.12333	23
1.12494	23
1.12654	23
1.12814	23
1.12974	23
1.13134	23
1.13295	23
1.13455	23
1.13615	23
1.13775	23
1.13935	23
1.14096	23
1.14256	24
1.14416	24
1.14576	24
1.14737	24
1.14897	24
1.15057	24
1.15217	25
1.15377	25
1.15538	25
1.15698	25
1.15858	25
1.16018	25
1.16178	25
1.16339	25
1.16499	25
1.16659	25
1.16819	25
1.1698	25
1.1714	25
1.173	25
1.1746	25
1.1762	25
1.17781	25
1.17941	26
1.18101	26
1.18261	26
1.18421	26
1.18582	26
1.18742	26
1.18902	26
1.19062	26
1.19223	27
1.19383	27
1.19543	27
1.19703	27
1.19863	27
1.20024	27
1.20184	27
1.20344	27
1.20504	27
1.20664	27
1.20825	27
1.20985	27
1.21145	27
1.21305	27
1.21466	27
1.21626	28
1.21786	28
1.21946	28
1.22106	28
1.22267	28
1.22427	28
1.22587	28
1.22747	28
1.22907	28
1.23068	28
1.23228	28
1.23388	28
1.23548	28
1.23709	28
1.23869	28
1.24029	28
1.24189	28
1.24349	28
1.2451	29
1.2467	29
1.2483	29
1.2499	29
1.2515	29
1.25311	29
1.25471	29
1.25631	29
1.25791	29
1.25952	29
1.26112	30
1.26272	30
1.26432	30
1.26592	30
1.26753	30
1.26913	30
1.27073	30
1.27233	30
1.27393	30
1.27554	30
1.27714	30
1.27874	30
1.28034	30
1.28194	30
1.28355	31
1.28515	31
1.28675	31
1.28835	31
1.28996	31
1.29156	31
1.29316	31
1.29476	31
1.29636	31
1.29797	31
1.29957	31
1.30117	31
1.30277	31
1.30437	31
1.30598	31
1.30758	31
1.30918	31
1.31078	32
1.31239	32
1.31399	32
1.31559	32
1.31719	32
1.31879	32
1.3204	32
1.322	32
1.3236	33
1.3252	33
1.3268	33
1.32841	33
1.33001	33
1.33161	33
1.33321	33
1.33482	33
1.33642	33
1.33802	33
1.33962	33
1.34122	33
1.34283	33
1.34443	33
1.34603	34
1.34763	34
1.34923	34
1.35084	34
1.35244	34
1.35404	34
1.35564	34
1.35725	34
1.35885	34
1.36045	34
1.36205	35
1.36365	35
1.36526	35
1.36686	35
1.36846	35
1.37006	35
1.37166	35
1.37327	35
1.37487	35
1.37647	35
1.37807	35
1.37968	35
1.38128	35
1.38288	35
1.38448	35
1.38608	36
1.38769	36
1.38929	36
1.39089	36
1.39249	36
1.39409	36
1.3957	36
1.3973	36
1.3989	36
1.4005	36
1.4021	36
1.40371	36
1.40531	36
1.40691	36
1.40851	36
1.41012	36
1.41172	36
1.41332	37
1.41492	37
1.41652	37
1.41813	37
1.41973	37
1.42133	37
1.42293	37
1.42453	37
1.42614	37
1.42774	37
1.42934	38
1.43094	38
1.43255	38
1.43415	38
1.43575	38
1.43735	38
1.43895	38
1.44056	38
1.44216	38
1.44376	38
1.44536	38
1.44696	38
1.44857	38
1.45017	38
1.45177	39
1.45337	39
1.45498	39
1.45658	39
1.45818	39
1.45978	39
1.46138	39
1.46299	39
1.46459	39
1.46619	39
1.46779	39
1.46939	39
1.471	39
1.4726	39
1.4742	39
1.4758	39
1.47741	39
1.47901	40
1.48061	40
1.48221	40
1.48381	40
1.48542	40
1.48702	40
1.48862	41
1.49022	41
1.49182	41
1.49343	41
1.49503	41
1.49663	41
1.49823	41
1.49984	41
1.50144	41
1.50304	41
1.50464	41
1.50624	41
1.50785	41
1.50945	41
1.51105	41
1.51265	41
1.51425	42
1.51586	42
1.51746	42
1.51906	42
1.52066	42
1.52227	42
1.52387	42
1.52547	42
1.52707	42
1.52867	42
1.53028	42
1.53188	42
1.53348	42
1.53508	43
1.53668	43
1.53829	43
1.53989	43
1.54149	43
1.54309	43
1.54469	43
1.5463	43
1.5479	43
1.5495	43
1.5511	43
1.55271	43
1.55431	44
1.55591	44
1.55751	44
1.55911	44
1.56072	44
1.56232	44
1.56392	44
1.56552	44
1.56712	44
1.56873	44
1.57033	44
1.57193	44
1.57353	44
1.57514	44
1.57674	44
1.57834	44
1.57994	44
1.58154	45
1.58315	45
1.58475	45
1.58635	45
1.58795	45
1.58955	45
1.59116	45
1.59276	45
1.59436	46
1.59596	46
1.59757	46
1.59917	46
1.60077	46
1.60237	46
1.60397	46
1.60558	46
1.60718	46
1.60878	46
1.61038	46
1.61198	46
1.61359	46
1.61519	46
1.61679	46
1.61839	46
1.62	47
1.6216	47
1.6232	47
1.6248	47
1.6264	47
1.62801	47
1.62961	47
1.63121	47
1.63281	47
1.63441	47
1.63602	47
1.63762	47
1.63922	47
1.64082	47
1.64243	47
1.64403	48
1.64563	48
1.64723	48
1.64883	48
1.65044	48
1.65204	48
1.65364	48
1.65524	49
1.65684	49
1.65845	49
1.66005	49
1.66165	49
1.66325	49
1.66485	49
1.66646	49
1.66806	49
1.66966	49
1.67126	49
1.67287	49
1.67447	49
1.67607	49
1.67767	49
1.67927	49
1.68088	49
1.68248	49
1.68408	50
1.68568	50
1.68728	50
1.68889	50
1.69049	50
1.69209	50
1.69369	50
1.6953	50
1.6969	50
1.6985	50
1.7001	50
1.7017	50
1.70331	50
1.70491	50
1.70651	50
1.70811	51
1.70971	51
1.71132	51
1.71292	51
1.71452	51
1.71612	51
1.71773	51
1.71933	51
1.72093	51
1.72253	52
1.72413	52
1.72574	52
1.72734	52
1.72894	52
1.73054	52
1.73214	52
1.73375	52
1.73535	52
1.73695	52
1.73855	52
1.74016	52
1.74176	52
1.74336	52
1.74496	52
1.74656	52
1.74817	52
1.74977	53
1.75137	53
1.75297	53
1.75457	53
1.75618	53
1.75778	53
1.75938	53
1.76098	53
1.76259	53
1.76419	54
1.76579	54
1.76739	54
1.76899	54
1.7706	54
1.7722	54
1.7738	54
1.7754	54
1.777	54
1.77861	54
1.78021	54
1.78181	54
1.78341	54
1.78501	55
1.78662	55
1.78822	55
1.78982	55
1.79142	55
1.79303	55
1.79463	55
1.79623	55
1.79783	55
1.79943	55
1.80104	55
1.80264	55
1.80424	55
1.80584	55
1.80744	55
1.80905	56
1.81065	56
1.81225	56
1.87634	56
1.87794	56
1.87954	56
1.88114	56
1.88275	55
1.88435	55
1.88541	55
1.91425	53
1.91585	52
