1.1009	96.1562
1.10251	97.5703
1.10411	98.9844
1.10571	100.398
1.10731	101.812
1.10891	103.227
1.11052	104.641
1.11212	106.055
1.11372	107.469
1.11532	108.883
1.11693	110.297
1.11853	111.711
1.12013	113.125
1.12173	114.539
1.12333	115.953
1.12494	117.367
1.12654	118.781
1.12814	120.195
1.12974	121.609
1.13134	123.023
1.13295	124.438
1.13455	125.852
1.13615	127.266
1.13775	128.68
1.13935	130.094
1.14096	131.508
1.14256	132.922
1.14416	134.336
1.14576	135.75
1.14737	137.164
1.14897	138.578
1.15057	139.992
1.15217	141.406
1.15377	142.82
1.15538	144.234
1.15698	145.648
1.15858	147.062
1.16018	148.477
1.16178	149.891
1.16339	151.305
1.16499	152.719
1.16659	154.133
1.16819	155.547
1.1698	156.961
1.1714	158.375
1.173	159.789
1.1746	161.203
1.1762	162.617
1.17781	164.031
1.17941	165.445
1.18101	166.859
1.18261	168.273
1.18421	169.688
1.18582	171.102
1.18742	172.516
1.18902	173.93
1.19062	175.344
1.19223	176.758
1.19383	178.172
1.19543	179.586
1.19703	181
1.19863	182.414
1.20024	183.828
1.20184	185.242
1.20344	186.656
1.20504	188.07
1.20664	189.484
1.20825	190.898
1.20985	192.312
1.21099	193.727
1.21241	195.141
1.21334	196.555
1.21494	197.969
1.21586	199.383
1.21729	200.797
1.21821	202.211
1.21981	203.625
1.22074	205.039
1.22216	206.453
1.22308	207.867
1.22468	209.281
1.22561	210.695
1.22703	212.109
1.22795	213.523
1.22956	214.938
1.23048	216.352
1.2319	217.766
1.23283	219.18
1.23443	220.594
1.23535	222.008
1.23678	223.422
1.2377	224.836
1.2393	226.25
1.24023	227.664
1.24165	229.078
1.24257	230.492
1.24417	231.906
1.2451	233.32
1.24652	234.734
1.24744	236.148
1.24905	237.562
1.24997	238.977
1.25139	240.391
1.25232	241.805
1.25392	243.219
1.25484	244.633
1.25627	246.047
1.25719	247.461
1.25879	248.875
1.25972	250.289
1.26114	251.703
1.26206	253.117
1.26349	254.531
1.26509	255.945
1.26601	257.359
1.26693	258.773
1.26836	260.188
1.26996	261.602
1.27088	263.016
1.27181	264.43
1.27323	265.844
1.27483	267.258
1.27576	268.672
1.27668	270.086
1.2781	271.5
1.2797	272.914
1.28144	125.914
1.28224	123.859
1.28286	123.304
1.28366	122.579
1.28481	121.554
1.28543	120.997
1.28623	120.272
1.28658	119.973
1.28738	119.248
1.28801	118.691
1.28881	117.967
1.28968	117.198
1.29031	116.642
1.29111	115.917
1.29146	115.617
1.29226	114.893
1.29368	113.611
1.29456	112.843
1.29518	112.286
1.29598	111.562
1.29633	111.262
1.29713	110.537
1.29855	109.256
1.29943	108.487
1.30005	107.931
1.30085	107.206
1.3012	106.905
1.302	106.181
1.30342	104.9
1.3043	104.132
1.30492	103.575
1.30572	102.851
1.30607	102.55
1.30687	101.825
1.3083	100.545
1.30917	99.7754
1.3098	99.2197
1.3106	98.4951
1.31095	98.1943
1.31175	97.4697
1.31317	96.1885
1.31405	95.4199
1.31467	94.8643
1.31547	94.1396
1.31662	93.1143
1.31804	91.833
1.31812	91.7891
1.31892	91.0645
1.31954	89.2812
1.32034	87.8672
1.32069	87.2812
1.32149	85.8672
1.32211	84.7812
1.32291	83.3672
1.32299	83.2812
1.32379	81.8672
1.32441	80.7812
1.32521	79.3672
1.32556	78.7812
1.32636	77.3672
1.32699	76.2812
1.32779	74.8672
1.32786	74.7812
1.32866	73.3672
1.32929	72.2812
1.33009	70.8672
1.33044	70.2812
1.33124	68.8672
1.33186	67.7812
1.33266	66.3672
1.33274	66.2812
1.33354	64.8672
1.33416	63.7812
1.33496	62.3672
1.33531	62.25
1.33611	61.7812
1.33896	60.6953
1.33983	59.6094
1.34098	59.5234
1.3424	58.9375
1.34383	57.8516
1.3447	56.7656
1.34585	56.6797
1.34728	56.0938
1.3487	55.0078
1.34958	53.9219
1.35073	53.8359
1.35215	53.25
1.35277	51.8359
1.35289	62.25
1.35289	62.2812
1.38315	62.3125
1.38475	62.3438
1.38635	62.375
1.38795	62.4062
1.38956	62.4375
1.39116	62.4688
1.39276	62.5
1.39436	62.5312
1.39597	62.5625
1.39757	62.5938
1.39917	62.625
1.40077	62.6562
1.40237	62.6875
1.40398	62.7188
1.40558	62.75
1.40718	62.7812
1.40878	62.8125
1.41038	62.8438
1.41199	62.875
1.41359	62.9062
1.41519	62.9375
1.41679	62.9688
1.4184	63
1.42	63.0312
1.4216	63.0625
1.4232	63.0938
1.4248	63.125
1.42641	63.1562
1.42801	63.1875
1.42961	63.2188
1.43121	63.25
1.43281	63.2812
1.43442	63.3125
1.43602	63.3438
1.43762	63.375
1.43922	63.4062
1.44082	63.4375
1.44243	63.4688
1.44403	63.5
1.44563	63.5312
1.44723	63.5625
1.44884	63.5938
1.45044	63.625
1.45204	63.6562
1.45364	63.6875
1.45524	63.7188
1.45685	63.75
1.45845	63.7812
1.46005	63.8125
1.46165	63.8438
1.46325	63.875
1.46486	63.9062
1.46646	63.9375
1.46806	63.9688
1.46966	64
1.47127	64.0303
1.47287	64.0605
1.47447	64.0908
1.47607	64.1211
1.47767	64.1514
1.47928	64.1816
1.48088	64.2119
1.48248	64.2422
1.48408	64.2725
1.48568	64.3027
1.48729	64.333
1.48889	64.3633
1.49049	64.3936
1.49209	64.4238
1.4937	64.4541
1.4953	64.4844
1.4969	64.5146
1.4985	64.5449
1.5001	64.5752
1.50171	64.6055
1.50331	64.6357
1.50491	64.666
1.50651	64.6963
1.50811	64.7266
1.50972	64.7568
1.51132	64.7871
1.51292	64.8174
1.51452	64.8477
1.51613	64.8779
1.51773	64.9082
1.51933	64.9385
1.52093	64.9688
1.52253	64.999
1.52414	65.0293
1.52574	65.0596
1.52734	65.0898
1.52894	65.1201
1.53054	65.1504
1.53215	65.1807
1.53375	65.2109
1.53535	65.2412
1.53695	65.2715
1.53856	65.3018
1.54016	65.332
1.54176	65.3623
1.54336	65.3926
1.54496	65.4229
1.54657	65.4531
1.54817	65.4834
1.54977	65.5137
1.55137	65.5439
1.55297	65.5742
1.55458	65.6045
1.55618	65.6348
1.55778	65.665
1.55938	65.6953
1.56099	65.7256
1.56259	65.7559
1.56419	65.7861
1.56579	65.8164
1.56739	65.8467
1.569	65.877
1.5706	65.9072
1.5722	65.9375
1.5738	65.9678
1.5754	65.998
1.57701	66.0283
1.57861	66.0586
1.58021	66.0879
1.58181	66.1172
1.58341	66.1465
1.58502	66.1758
1.58662	66.2051
1.58822	66.2344
1.58982	66.2637
1.59143	66.293
1.59303	66.3223
1.59463	66.3516
1.59623	66.3809
1.59783	66.4102
1.59944	66.4395
1.60104	66.4688
1.60264	66.498
1.60424	66.5273
1.60584	66.5566
1.60745	66.5859
1.60905	66.6152
1.61065	66.6445
1.61225	66.6738
1.61386	66.7031
1.61546	66.7324
1.61706	66.7617
1.61866	66.791
1.62026	66.8203
1.62187	66.8496
1.62347	66.8789
1.62507	66.9082
1.62667	66.9375
1.62827	66.9668
1.62988	66.9961
1.63148	67.0254
1.63308	67.0547
1.63468	67.084
1.63629	67.1133
1.63789	67.1426
1.63949	67.1719
1.64109	67.2012
1.64269	67.2305
1.6443	67.2598
1.6459	67.2891
1.6475	67.3184
1.6491	67.3477
1.6507	67.377
1.65231	67.4062
1.65391	67.4355
1.65551	67.4648
1.65711	67.4941
1.65872	67.5234
1.66032	67.5527
1.66192	67.582
1.66352	67.6113
1.66512	67.6406
1.66673	67.6699
1.66833	67.6992
1.66993	67.7285
1.67153	67.7578
1.67313	67.7871
1.67474	67.8164
1.67634	67.8457
1.67794	67.875
1.67954	67.9043
1.68115	67.9336
1.68275	67.9629
1.68435	67.9922
1.68595	68.0215
1.68755	68.0508
1.68916	68.0801
1.69076	68.1094
1.69236	68.1387
1.69396	68.168
1.69556	68.1973
1.69717	68.2266
1.69877	68.2559
1.70037	68.2842
1.70197	68.3125
1.70357	68.3408
1.70518	68.3691
1.70678	68.3975
1.70838	68.4258
1.70998	68.4541
1.71159	68.4824
1.71319	68.5107
1.71479	68.5391
1.71639	68.5674
1.71799	68.5957
1.7196	68.624
1.7212	68.6523
1.7228	68.6807
1.7244	68.709
1.726	68.7373
1.72761	68.7656
1.72921	68.7939
1.73081	68.8223
1.73241	68.8506
1.73402	68.8789
1.73562	68.9072
1.73722	68.9355
1.73882	68.9639
1.74042	68.9922
1.74203	69.0205
1.74363	69.0488
1.74523	69.0771
1.74683	69.1055
1.74843	69.1338
1.75004	69.1621
1.75164	69.1904
1.75324	69.2188
1.75484	69.2471
1.75645	69.2754
1.75805	69.3037
1.75965	69.332
1.76125	69.3604
1.76285	69.3887
1.76446	69.417
1.76606	69.4453
1.76766	69.4736
1.76926	69.502
1.77086	69.5303
1.77247	69.5586
1.77407	69.5869
1.77567	69.6152
1.77727	69.6436
1.77888	69.6719
1.78048	69.7002
1.78208	69.7285
